,lat,long,YEAR,TOTPOP,GRPNAME,ADHERENT,CONGREG,RELTRAD,FAMILY
Cheboygan County,45.547225700000006,-84.56362829999999,1990,21398,The Evangelical Covenant Church,169.0,1.0,1,92.0
Cheboygan County,45.547225700000006,-84.56362829999999,1990,21398,Evangelical Lutheran Church in America,782.0,1.0,2,90.0
Cheboygan County,45.547225700000006,-84.56362829999999,1990,21398,Evangelical Lutheran Church in America Groups Combined,782.0,1.0,2,90.0
Cheboygan County,45.547225700000006,-84.56362829999999,1990,21398,Free Methodist Church of North America,84.0,2.0,1,93.0
Cheboygan County,45.547225700000006,-84.56362829999999,1990,21398,Independent Fundamental Churches of America,,2.0,1,97.0
Cheboygan County,45.547225700000006,-84.56362829999999,1990,21398,"Lutheran Church, The Missouri Synod",371.0,1.0,1,90.0
Cheboygan County,45.547225700000006,-84.56362829999999,1990,21398,Pentecostal Church of God,77.0,1.0,1,94.0
Cheboygan County,45.547225700000006,-84.56362829999999,1990,21398,Presbyterian Church (USA),132.0,1.0,2,91.0
Cheboygan County,45.547225700000006,-84.56362829999999,1990,21398,The Salvation Army,70.0,1.0,1,93.0
Cheboygan County,45.547225700000006,-84.56362829999999,1990,21398,Seventh-day Adventists,36.0,1.0,1,98.0
Cheboygan County,45.547225700000006,-84.56362829999999,1990,21398,Southern Baptist Convention,28.0,1.0,1,96.0
Cheboygan County,45.547225700000006,-84.56362829999999,1990,21398,United Church of Christ,191.0,2.0,2,91.0
Cheboygan County,45.547225700000006,-84.56362829999999,1990,21398,"The United Methodist Church, old count",843.0,3.0,2,92.0
Cheboygan County,45.547225700000006,-84.56362829999999,1990,21398,The Wesleyan Church,208.0,1.0,1,93.0
Cheboygan County,45.547225700000006,-84.56362829999999,1990,21398,Wisconsin Evangelical Lutheran Synod,73.0,1.0,1,90.0
Cheboygan County,45.547225700000006,-84.56362829999999,2000,26448,Assemblies of God,397.0,2.0,1,94.0
Cheboygan County,45.547225700000006,-84.56362829999999,2000,26448,Baha'i,2.0,0.0,4,113.0
Cheboygan County,45.547225700000006,-84.56362829999999,2000,26448,Catholic Church,5612.0,5.0,3,87.0
Cheboygan County,45.547225700000006,-84.56362829999999,2000,26448,Christian Church (Disciples of Christ),134.0,1.0,2,115.0
Cheboygan County,45.547225700000006,-84.56362829999999,2000,26448,The Church of Jesus Christ of Latter-day Saints,126.0,1.0,4,100.0
Cheboygan County,45.547225700000006,-84.56362829999999,2000,26448,Church of the Nazarene,37.0,1.0,1,93.0
Cheboygan County,45.547225700000006,-84.56362829999999,2000,26448,Churches of Christ,63.0,1.0,1,115.0
Cheboygan County,45.547225700000006,-84.56362829999999,2000,26448,Community of Christ,112.0,1.0,4,100.0
Cheboygan County,45.547225700000006,-84.56362829999999,2000,26448,National Association Of  Congregational Christian Churches,91.0,1.0,2,91.0
Cheboygan County,45.547225700000006,-84.56362829999999,2000,26448,The Episcopal Church,414.0,2.0,2,88.0
Cheboygan County,45.547225700000006,-84.56362829999999,2000,26448,Episcopal Church Groups Combined,414.0,2.0,2,88.0
Cheboygan County,45.547225700000006,-84.56362829999999,2000,26448,The Evangelical Covenant Church,229.0,1.0,1,92.0
Cheboygan County,45.547225700000006,-84.56362829999999,2000,26448,Evangelical Lutheran Church in America,815.0,1.0,2,90.0
Cheboygan County,45.547225700000006,-84.56362829999999,2000,26448,Evangelical Lutheran Church in America Groups Combined,815.0,1.0,2,90.0
Cheboygan County,45.547225700000006,-84.56362829999999,2000,26448,Free Methodist Church of North America,43.0,1.0,1,93.0
Cheboygan County,45.547225700000006,-84.56362829999999,2000,26448,"Lutheran Church, The Missouri Synod",299.0,1.0,1,90.0
Cheboygan County,45.547225700000006,-84.56362829999999,2000,26448,Pentecostal Church of God,50.0,1.0,1,94.0
Cheboygan County,45.547225700000006,-84.56362829999999,2000,26448,Presbyterian Church (USA),123.0,1.0,2,91.0
Cheboygan County,45.547225700000006,-84.56362829999999,2000,26448,General Association of Regular Baptist Churches,164.0,2.0,1,96.0
Cheboygan County,45.547225700000006,-84.56362829999999,2000,26448,Seventh-day Adventists,64.0,1.0,1,98.0
Cheboygan County,45.547225700000006,-84.56362829999999,2000,26448,Southern Baptist Convention,84.0,1.0,1,96.0
Cheboygan County,45.547225700000006,-84.56362829999999,2000,26448,United Church of Christ,182.0,2.0,2,91.0
Cheboygan County,45.547225700000006,-84.56362829999999,2000,26448,"The United Methodist Church, old count",870.0,3.0,2,92.0
Cheboygan County,45.547225700000006,-84.56362829999999,2000,26448,"The United Methodist Church, new count",1029.0,3.0,2,92.0
Cheboygan County,45.547225700000006,-84.56362829999999,2000,26448,The Wesleyan Church,363.0,1.0,1,93.0
Cheboygan County,45.547225700000006,-84.56362829999999,2000,26448,Wisconsin Evangelical Lutheran Synod,88.0,1.0,1,90.0
Cheboygan County,45.547225700000006,-84.56362829999999,2010,26152,Assemblies of God,301.0,2.0,1,94.0
Cheboygan County,45.547225700000006,-84.56362829999999,2010,26152,Baha'i,2.0,0.0,4,113.0
Cheboygan County,45.547225700000006,-84.56362829999999,2010,26152,Catholic Church,3714.0,5.0,3,87.0
Cheboygan County,45.547225700000006,-84.56362829999999,2010,26152,Christian Church (Disciples of Christ),112.0,1.0,2,115.0
Cheboygan County,45.547225700000006,-84.56362829999999,2010,26152,Church of Christ Scientist,,1.0,4,102.0
Cheboygan County,45.547225700000006,-84.56362829999999,2010,26152,"Church of God (Cleveland, TN)",35.0,1.0,1,94.0
Cheboygan County,45.547225700000006,-84.56362829999999,2010,26152,The Church of Jesus Christ of Latter-day Saints,167.0,1.0,4,100.0
Cheboygan County,45.547225700000006,-84.56362829999999,2010,26152,Church of the Nazarene,58.0,1.0,1,93.0
Cheboygan County,45.547225700000006,-84.56362829999999,2010,26152,Churches of Christ,63.0,1.0,1,115.0
Cheboygan County,45.547225700000006,-84.56362829999999,2010,26152,Community of Christ,167.0,1.0,4,100.0
Cheboygan County,45.547225700000006,-84.56362829999999,2010,26152,The Episcopal Church,270.0,2.0,2,88.0
Cheboygan County,45.547225700000006,-84.56362829999999,2010,26152,Episcopal Church Groups Combined,270.0,2.0,2,88.0
Cheboygan County,45.547225700000006,-84.56362829999999,2010,26152,The Evangelical Covenant Church,230.0,1.0,1,92.0
Cheboygan County,45.547225700000006,-84.56362829999999,2010,26152,Evangelical Lutheran Church in America,636.0,1.0,2,90.0
Cheboygan County,45.547225700000006,-84.56362829999999,2010,26152,Evangelical Lutheran Church in America Groups Combined,636.0,1.0,2,90.0
Cheboygan County,45.547225700000006,-84.56362829999999,2010,26152,Free Methodist Church of North America,129.0,1.0,1,93.0
Cheboygan County,45.547225700000006,-84.56362829999999,2010,26152,Independent Baptist Fellowship International,,1.0,1,96.0
Cheboygan County,45.547225700000006,-84.56362829999999,2010,26152,Jehovah's Witnesses,,2.0,4,98.0
Cheboygan County,45.547225700000006,-84.56362829999999,2010,26152,"Lutheran Church, The Missouri Synod",300.0,1.0,1,90.0
Cheboygan County,45.547225700000006,-84.56362829999999,2010,26152,Mennonite Church USA,54.0,1.0,1,95.0
Cheboygan County,45.547225700000006,-84.56362829999999,2010,26152,Mennonite Church Groups Combined,54.0,1.0,1,95.0
Cheboygan County,45.547225700000006,-84.56362829999999,2010,26152,Pentecostal Church of God,217.0,2.0,1,94.0
Cheboygan County,45.547225700000006,-84.56362829999999,2010,26152,Presbyterian Church (USA),91.0,1.0,2,91.0
Cheboygan County,45.547225700000006,-84.56362829999999,2010,26152,General Association of Regular Baptist Churches,164.0,2.0,1,96.0
Cheboygan County,45.547225700000006,-84.56362829999999,2010,26152,Seventh-day Adventists,75.0,1.0,1,98.0
Cheboygan County,45.547225700000006,-84.56362829999999,2010,26152,Southern Baptist Convention,124.0,1.0,1,96.0
Cheboygan County,45.547225700000006,-84.56362829999999,2010,26152,United Church of Christ,80.0,1.0,2,91.0
Cheboygan County,45.547225700000006,-84.56362829999999,2010,26152,"The United Methodist Church, old count",852.0,3.0,2,92.0
Cheboygan County,45.547225700000006,-84.56362829999999,2010,26152,"The United Methodist Church, new count",870.0,3.0,2,92.0
Cheboygan County,45.547225700000006,-84.56362829999999,2010,26152,The Wesleyan Church,60.0,1.0,1,93.0
Cheboygan County,45.547225700000006,-84.56362829999999,2010,26152,Wisconsin Evangelical Lutheran Synod,50.0,1.0,1,90.0
Cheboygan County,45.547225700000006,-84.56362829999999,2010,26152,Non-denominational,527.0,5.0,1,
Chippewa County,46.311708200000005,-84.5932094,1980,29029,American Baptist Churches in the USA,230.0,1.0,2,96.0
Chippewa County,46.311708200000005,-84.5932094,1980,29029,Assemblies of God,29.0,1.0,1,94.0
Chippewa County,46.311708200000005,-84.5932094,1980,29029,Catholic Church,5998.0,14.0,3,87.0
Chippewa County,46.311708200000005,-84.5932094,1980,29029,Christian Churches and Churches of Christ,421.0,1.0,1,115.0
Chippewa County,46.311708200000005,-84.5932094,1980,29029,Christian Reformed Church in North America,242.0,1.0,1,91.0
Chippewa County,46.311708200000005,-84.5932094,1980,29029,The Church of Jesus Christ of Latter-day Saints,72.0,1.0,4,100.0
Chippewa County,46.311708200000005,-84.5932094,1980,29029,Church of the Nazarene,126.0,2.0,1,93.0
Chippewa County,46.311708200000005,-84.5932094,1980,29029,Churches of Christ,38.0,1.0,1,115.0
Chippewa County,46.311708200000005,-84.5932094,1980,29029,The Episcopal Church,543.0,3.0,2,88.0
Chippewa County,46.311708200000005,-84.5932094,1980,29029,Episcopal Church Groups Combined,543.0,3.0,2,88.0
Chippewa County,46.311708200000005,-84.5932094,1980,29029,Evangelical Lutheran Church in America,768.0,2.0,2,90.0
Chippewa County,46.311708200000005,-84.5932094,1980,29029,Evangelical Lutheran Church in America Groups Combined,768.0,2.0,2,90.0
Chippewa County,46.311708200000005,-84.5932094,1980,29029,Free Methodist Church of North America,180.0,1.0,1,93.0
Chippewa County,46.311708200000005,-84.5932094,1980,29029,Mennonite Church,38.0,1.0,1,95.0
Chippewa County,46.311708200000005,-84.5932094,1980,29029,Mennonite Church Groups Combined,38.0,1.0,1,95.0
Chippewa County,46.311708200000005,-84.5932094,1980,29029,Pentecostal Church of God,79.0,1.0,1,94.0
Chippewa County,46.311708200000005,-84.5932094,1980,29029,Christian Brethren,30.0,1.0,1,97.0
Chippewa County,46.311708200000005,-84.5932094,1980,29029,Presbyterian Church (USA),1469.0,8.0,2,91.0
Chippewa County,46.311708200000005,-84.5932094,1980,29029,The Salvation Army,312.0,1.0,1,93.0
Chippewa County,46.311708200000005,-84.5932094,1980,29029,Seventh-day Adventists,41.0,1.0,1,98.0
Chippewa County,46.311708200000005,-84.5932094,1980,29029,Southern Baptist Convention,669.0,2.0,1,96.0
Chippewa County,46.311708200000005,-84.5932094,1980,29029,Unitarian Universalist Association,18.0,1.0,4,99.0
Chippewa County,46.311708200000005,-84.5932094,1980,29029,United Church of Christ,63.0,1.0,2,91.0
Chippewa County,46.311708200000005,-84.5932094,1980,29029,"The United Methodist Church, old count",923.0,4.0,2,92.0
Chippewa County,46.311708200000005,-84.5932094,1980,29029,Wisconsin Evangelical Lutheran Synod,248.0,1.0,1,90.0
Chippewa County,46.311708200000005,-84.5932094,1990,34604,American Baptist Churches in the USA,135.0,1.0,2,96.0
Chippewa County,46.311708200000005,-84.5932094,1990,34604,Apostolic Lutheran Church of America,15.0,1.0,1,90.0
Chippewa County,46.311708200000005,-84.5932094,1990,34604,Assemblies of God,203.0,3.0,1,94.0
Chippewa County,46.311708200000005,-84.5932094,1990,34604,Catholic Church,5079.0,14.0,3,87.0
Chippewa County,46.311708200000005,-84.5932094,1990,34604,Christian Churches and Churches of Christ,491.0,2.0,1,115.0
Chippewa County,46.311708200000005,-84.5932094,1990,34604,Christian Reformed Church in North America,370.0,2.0,1,91.0
Chippewa County,46.311708200000005,-84.5932094,1990,34604,Church of the Nazarene,227.0,2.0,1,93.0
Chippewa County,46.311708200000005,-84.5932094,1990,34604,Churches of Christ,32.0,1.0,1,115.0
Chippewa County,46.311708200000005,-84.5932094,1990,34604,The Episcopal Church,307.0,4.0,2,88.0
Chippewa County,46.311708200000005,-84.5932094,1990,34604,Episcopal Church Groups Combined,307.0,4.0,2,88.0
Chippewa County,46.311708200000005,-84.5932094,1990,34604,Evangelical Lutheran Church in America,862.0,2.0,2,90.0
Chippewa County,46.311708200000005,-84.5932094,1990,34604,Evangelical Lutheran Church in America Groups Combined,862.0,2.0,2,90.0
Chippewa County,46.311708200000005,-84.5932094,1990,34604,Free Methodist Church of North America,72.0,1.0,1,93.0
Chippewa County,46.311708200000005,-84.5932094,1990,34604,Greek Orthodox Archdiocese of North and South America,,1.0,5,89.0
Chippewa County,46.311708200000005,-84.5932094,1990,34604,"Lutheran Church, The Missouri Synod",49.0,1.0,1,90.0
Chippewa County,46.311708200000005,-84.5932094,1990,34604,Mennonite Church,36.0,1.0,1,95.0
Chippewa County,46.311708200000005,-84.5932094,1990,34604,Mennonite Church Groups Combined,36.0,1.0,1,95.0
Chippewa County,46.311708200000005,-84.5932094,1990,34604,Pentecostal Church of God,77.0,1.0,1,94.0
Chippewa County,46.311708200000005,-84.5932094,1990,34604,Christian Brethren,34.0,1.0,1,97.0
Chippewa County,46.311708200000005,-84.5932094,1990,34604,Presbyterian Church (USA),1171.0,8.0,2,91.0
Chippewa County,46.311708200000005,-84.5932094,1990,34604,The Salvation Army,95.0,1.0,1,93.0
Chippewa County,46.311708200000005,-84.5932094,1990,34604,Seventh-day Adventists,60.0,1.0,1,98.0
Chippewa County,46.311708200000005,-84.5932094,1990,34604,Southern Baptist Convention,757.0,2.0,1,96.0
Chippewa County,46.311708200000005,-84.5932094,1990,34604,United Church of Christ,45.0,1.0,2,91.0
Chippewa County,46.311708200000005,-84.5932094,1990,34604,"The United Methodist Church, old count",1064.0,5.0,2,92.0
Chippewa County,46.311708200000005,-84.5932094,1990,34604,The Wesleyan Church,160.0,1.0,1,93.0
Chippewa County,46.311708200000005,-84.5932094,1990,34604,Wisconsin Evangelical Lutheran Synod,240.0,1.0,1,90.0
Chippewa County,46.311708200000005,-84.5932094,1990,34604,Black Baptists Estimate,615.0,,6,96.0
Chippewa County,46.311708200000005,-84.5932094,2000,38543,American Baptist Churches in the USA,93.0,1.0,2,96.0
Chippewa County,46.311708200000005,-84.5932094,2000,38543,Assemblies of God,178.0,3.0,1,94.0
Chippewa County,46.311708200000005,-84.5932094,2000,38543,Baha'i,19.0,0.0,4,113.0
Chippewa County,46.311708200000005,-84.5932094,2000,38543,Catholic Church,7295.0,12.0,3,87.0
Chippewa County,46.311708200000005,-84.5932094,2000,38543,Christian Churches and Churches of Christ,608.0,3.0,1,115.0
Chippewa County,46.311708200000005,-84.5932094,2000,38543,Christian Reformed Church in North America,381.0,2.0,1,91.0
Chippewa County,46.311708200000005,-84.5932094,2000,38543,Church of the Nazarene,301.0,3.0,1,93.0
Chippewa County,46.311708200000005,-84.5932094,2000,38543,Churches of Christ,26.0,1.0,1,115.0
Chippewa County,46.311708200000005,-84.5932094,2000,38543,Community of Christ,71.0,1.0,4,100.0
Chippewa County,46.311708200000005,-84.5932094,2000,38543,The Episcopal Church,216.0,4.0,2,88.0
Chippewa County,46.311708200000005,-84.5932094,2000,38543,Episcopal Church Groups Combined,216.0,4.0,2,88.0
Chippewa County,46.311708200000005,-84.5932094,2000,38543,Evangelical Lutheran Church in America,676.0,2.0,2,90.0
Chippewa County,46.311708200000005,-84.5932094,2000,38543,Evangelical Lutheran Church in America Groups Combined,676.0,2.0,2,90.0
Chippewa County,46.311708200000005,-84.5932094,2000,38543,Free Methodist Church of North America,61.0,1.0,1,93.0
Chippewa County,46.311708200000005,-84.5932094,2000,38543,Greek Orthodox Archdiocese of North and South America,69.0,1.0,5,89.0
Chippewa County,46.311708200000005,-84.5932094,2000,38543,"Lutheran Church, The Missouri Synod",234.0,4.0,1,90.0
Chippewa County,46.311708200000005,-84.5932094,2000,38543,Mennonite Church USA,31.0,1.0,1,95.0
Chippewa County,46.311708200000005,-84.5932094,2000,38543,Mennonite Church Groups Combined,31.0,1.0,1,95.0
Chippewa County,46.311708200000005,-84.5932094,2000,38543,Pentecostal Church of God,75.0,1.0,1,94.0
Chippewa County,46.311708200000005,-84.5932094,2000,38543,Presbyterian Church (USA),976.0,8.0,2,91.0
Chippewa County,46.311708200000005,-84.5932094,2000,38543,Reformed Baptist Churches,,1.0,1,96.0
Chippewa County,46.311708200000005,-84.5932094,2000,38543,General Association of Regular Baptist Churches,97.0,1.0,1,96.0
Chippewa County,46.311708200000005,-84.5932094,2000,38543,The Salvation Army,261.0,1.0,1,93.0
Chippewa County,46.311708200000005,-84.5932094,2000,38543,Southern Baptist Convention,677.0,2.0,1,96.0
Chippewa County,46.311708200000005,-84.5932094,2000,38543,"The United Methodist Church, old count",884.0,5.0,2,92.0
Chippewa County,46.311708200000005,-84.5932094,2000,38543,"The United Methodist Church, new count",1032.0,5.0,2,92.0
Chippewa County,46.311708200000005,-84.5932094,2000,38543,The Wesleyan Church,320.0,1.0,1,93.0
Chippewa County,46.311708200000005,-84.5932094,2000,38543,Wisconsin Evangelical Lutheran Synod,263.0,1.0,1,90.0
Chippewa County,46.311708200000005,-84.5932094,2010,38520,American Baptist Churches in the USA,60.0,1.0,2,96.0
Chippewa County,46.311708200000005,-84.5932094,2010,38520,Assemblies of God,225.0,2.0,1,94.0
Chippewa County,46.311708200000005,-84.5932094,2010,38520,Baha'i,12.0,0.0,4,113.0
Chippewa County,46.311708200000005,-84.5932094,2010,38520,Catholic Church,6665.0,13.0,3,87.0
Chippewa County,46.311708200000005,-84.5932094,2010,38520,Christian Churches and Churches of Christ,661.0,2.0,1,115.0
Chippewa County,46.311708200000005,-84.5932094,2010,38520,Christian Reformed Church in North America,255.0,2.0,1,91.0
Chippewa County,46.311708200000005,-84.5932094,2010,38520,The Church of Jesus Christ of Latter-day Saints,164.0,1.0,4,100.0
Chippewa County,46.311708200000005,-84.5932094,2010,38520,Church of the Nazarene,357.0,3.0,1,93.0
Chippewa County,46.311708200000005,-84.5932094,2010,38520,Churches of Christ,48.0,2.0,1,115.0
Chippewa County,46.311708200000005,-84.5932094,2010,38520,Community of Christ,167.0,1.0,4,100.0
Chippewa County,46.311708200000005,-84.5932094,2010,38520,Elim Fellowship,,1.0,1,94.0
Chippewa County,46.311708200000005,-84.5932094,2010,38520,The Episcopal Church,134.0,3.0,2,88.0
Chippewa County,46.311708200000005,-84.5932094,2010,38520,Episcopal Church Groups Combined,134.0,3.0,2,88.0
Chippewa County,46.311708200000005,-84.5932094,2010,38520,Evangelical Lutheran Church in America,543.0,2.0,2,90.0
Chippewa County,46.311708200000005,-84.5932094,2010,38520,Evangelical Lutheran Church in America Groups Combined,543.0,2.0,2,90.0
